"","type","model","value"
"6362","Real","model4",0.716363636363636
"6363","Real","model4",0.676363636363636
"6364","Real","model4",0.603715170278638
"6365","Real","model4",0.603715170278638
"6366","Real","model4",0.574675324675325
"6367","Real","model4",0.757201646090535
"6368","Real","model4",0.619195046439629
"6369","Real","model4",0.555555555555555
"6370","Real","model4",0.571875
"6371","Real","model4",0.707936507936508
"6372","Real","model4",0.746031746031746
"6373","Real","model4",0.70625
"6374","Real","model4",0.532467532467532
"6375","Real","model4",0.541795665634675
"6376","Real","model4",0.691358024691358
"6377","Real","model4",0.753472222222222
"6378","Real","model4",0.705882352941177
"6379","Real","model4",0.674922600619195
"6380","Real","model4",0.625
"6381","Real","model4",0.743827160493827
"6382","Real","model4",0.767361111111111
"6383","Real","model4",0.525
"6384","Real","model4",0.688311688311688
"6385","Real","model4",0.588628762541806
"6386","Real","model4",0.659090909090909
"6387","Real","model4",0.705882352941176
"6388","Real","model4",0.688963210702341
"6389","Real","model4",0.561904761904762
"6390","Real","model4",0.75
"6391","Real","model4",0.623376623376623
"6392","Real","model4",0.597523219814242
"6393","Real","model4",0.824675324675325
"6394","Real","model4",0.595679012345679
"6395","Real","model4",0.666666666666666
"6396","Real","model4",0.722222222222222
"6397","Real","model4",0.439628482972136
"6398","Real","model4",0.742857142857143
"6399","Real","model4",0.672727272727273
"6400","Real","model4",0.731481481481482
"6401","Real","model4",0.712074303405573
"6402","Real","model4",0.723809523809524
"6403","Real","model4",0.57190635451505
"6404","Real","model4",0.61038961038961
"6405","Real","model4",0.625396825396825
"6406","Real","model4",0.638795986622074
"6407","Real","model4",0.608695652173913
"6408","Real","model4",0.665634674922601
"6409","Real","model4",0.763636363636363
"6410","Real","model4",0.678571428571429
"6411","Real","model4",0.62012987012987
"6412","Real","model4",0.662538699690402
"6413","Real","model4",0.405572755417957
"6414","Real","model4",0.60061919504644
"6415","Real","model4",0.619195046439629
"6416","Real","model4",0.648829431438127
"6417","Real","model4",0.634674922600619
"6418","Real","model4",0.5
"6419","Real","model4",0.743055555555556
"6420","Real","model4",0.459876543209877
"6421","Real","model4",0.764705882352941
"6422","Real","model4",0.749206349206349
"6423","Real","model4",0.659442724458205
"6424","Real","model4",0.709090909090909
"6425","Real","model4",0.666666666666667
"6426","Real","model4",0.648148148148148
"6427","Real","model4",0.673015873015873
"6428","Real","model4",0.650793650793651
"6429","Real","model4",0.615625
"6430","Real","model4",0.575851393188854
"6431","Real","model4",0.520634920634921
"6432","Real","model4",0.798761609907121
"6433","Real","model4",0.68125
"6434","Real","model4",0.684375
"6435","Real","model4",0.701298701298701
"6436","Real","model4",0.715277777777778
"6437","Real","model4",0.622222222222222
"6438","Real","model4",0.663492063492063
"6439","Real","model4",0.736842105263158
"6440","Real","model4",0.613003095975232
"6441","Real","model4",0.675925925925926
"6442","Real","model4",0.781818181818182
"6443","Real","model4",0.642857142857143
"6444","Real","model4",0.727272727272727
"6445","Real","model4",0.668831168831169
"6446","Real","model4",0.833333333333333
"6447","Real","model4",0.463492063492063
"6448","Real","model4",0.761904761904762
"6449","Real","model4",0.730519480519481
"6450","Real","model4",0.578947368421053
"6451","Real","model4",0.725
"6452","Real","model4",0.795138888888889
"6453","Real","model4",0.60625
"6454","Real","model4",0.724458204334365
"6455","Real","model4",0.609907120743034
"6456","Real","model4",0.592592592592593
"6457","Real","model4",0.74375
"6458","Real","model4",0.622291021671827
"6459","Real","model4",0.790625
"6460","Real","model4",0.596825396825397
"6461","Real","model4",0.538961038961039
"6462","Real","model4",0.6875
"6463","Real","model4",0.705685618729097
"6464","Real","model4",0.65625
"6465","Real","model4",0.438311688311688
"6466","Real","model4",0.709090909090909
"6467","Real","model4",0.767801857585139
"6468","Real","model4",0.774603174603175
"6469","Real","model4",0.708978328173375
"6470","Real","model4",0.596825396825397
"6471","Real","model4",0.671826625386997
"6472","Real","model4",0.681114551083591
"6473","Real","model4",0.715625
"6474","Real","model4",0.643962848297214
"6475","Real","model4",0.577160493827161
"6476","Real","model4",0.594427244582043
"6477","Real","model4",0.803125
"6478","Real","model4",0.790625
"6479","Real","model4",0.73015873015873
"6480","Real","model4",0.653250773993808
"6481","Real","model4",0.716049382716049
"6482","Real","model4",0.621875
"6483","Real","model4",0.674922600619195
"6484","Real","model4",0.590909090909091
"6485","Real","model4",0.701587301587302
"6486","Real","model4",0.688271604938272
"6487","Real","model4",0.756493506493506
"6488","Real","model4",0.775
"6489","Real","model4",0.60625
"6490","Real","model4",0.74375
"6491","Real","model4",0.488294314381271
"6492","Real","model4",0.588235294117647
"6493","Real","model4",0.711805555555556
"6494","Real","model4",0.759259259259259
"6495","Real","model4",0.803174603174603
"6496","Real","model4",0.74247491638796
"6497","Real","model4",0.6875
"6498","Real","model4",0.73125
"6499","Real","model4",0.764705882352941
"6500","Real","model4",0.628571428571429
"6501","Real","model4",0.76875
"6502","Real","model4",0.711111111111111
"6503","Real","model4",0.715170278637771
"6504","Real","model4",0.628472222222222
"6505","Real","model4",0.704761904761905
"6506","Real","model4",0.701298701298701
"6507","Real","model4",0.542207792207792
"6508","Real","model4",0.796875
"6509","Real","model4",0.732441471571906
"6510","Real","model4",0.801857585139319
"6511","Real","model4",0.746130030959752
"6512","Real","model4",0.687306501547987
"6513","Real","model4",0.811728395061728
"6514","Real","model4",0.834415584415584
"6515","Real","model4",0.822222222222222
"6516","Real","model4",0.696594427244582
"6517","Real","model4",0.640625
"6518","Real","model4",0.621875
"6519","Real","model4",0.66358024691358
"6520","Real","model4",0.640625
"6521","Real","model4",0.69969040247678
"6522","Real","model4",0.641269841269841
"6523","Real","model4",0.7125
"6524","Real","model4",0.678125
"6525","Real","model4",0.441269841269841
"6526","Real","model4",0.675585284280936
"6527","Real","model4",0.790625
"6528","Real","model4",0.577777777777778
"6529","Real","model4",0.528428093645485
"6530","Real","model4",0.621527777777778
"6531","Real","model4",0.714285714285715
"6532","Real","model4",0.721875
"6533","Real","model4",0.727272727272727
"6534","Real","model4",0.622291021671827
"6535","Real","model4",0.694444444444444
"6536","Real","model4",0.577777777777778
"6537","Real","model4",0.73015873015873
"6538","Real","model4",0.659442724458204
"6539","Real","model4",0.778125
"6540","Real","model4",0.637770897832817
"6541","Real","model4",0.709030100334448
"6542","Real","model4",0.634375
"6543","Real","model4",0.769230769230769
"6544","Real","model4",0.622291021671827
"6545","Real","model4",0.759197324414716
"6546","Real","model4",0.690625
"6547","Real","model4",0.563467492260062
"6548","Real","model4",0.765886287625418
"6549","Real","model4",0.647272727272727
"6550","Real","model4",0.535603715170279
"6551","Real","model4",0.746913580246913
"6552","Real","model4",0.725
"6553","Real","model4",0.678018575851393
"6554","Real","model4",0.571428571428571
"6555","Real","model4",0.72063492063492
"6556","Real","model4",0.656346749226006
"6557","Real","model4",0.66984126984127
"6558","Real","model4",0.634920634920635
"6559","Real","model4",0.646103896103896
"6560","Real","model4",0.777777777777778
"6561","Real","model4",0.638095238095238
"6562","Real","model4",0.579861111111111
"6563","Real","model4",0.644444444444444
"6564","Real","model4",0.657407407407407
"6565","Real","model4",0.695652173913044
"6566","Real","model4",0.740625
"6567","Real","model4",0.565079365079365
"6568","Real","model4",0.593650793650794
"6569","Real","model4",0.707936507936508
"6570","Real","model4",0.65
"6571","Real","model4",0.522727272727273
"6572","Real","model4",0.668896321070234
"6573","Real","model4",0.653968253968254
"6574","Real","model4",0.525
"6575","Real","model4",0.631746031746032
"6576","Real","model4",0.73125
"6577","Real","model4",0.65625
"6578","Real","model4",0.74922600619195
"6579","Real","model4",0.652777777777778
"6580","Real","model4",0.570987654320988
"6581","Real","model4",0.76875
"6582","Real","model4",0.609907120743034
"6583","Real","model4",0.673015873015873
"6584","Real","model4",0.698412698412698
"6585","Real","model4",0.682539682539683
"6586","Real","model4",0.682539682539683
"6587","Real","model4",0.673015873015873
"6588","Real","model4",0.749163879598662
"6589","Real","model4",0.608024691358025
"6590","Real","model4",0.701587301587301
"6591","Real","model4",0.753246753246753
"6592","Real","model4",0.740625
"6593","Real","model4",0.739938080495356
"6594","Real","model4",0.68561872909699
"6595","Real","model4",0.882352941176471
"6596","Real","model4",0.591331269349845
"6597","Real","model4",0.618729096989967
"6598","Real","model4",0.734375
"6599","Real","model4",0.662538699690402
"6600","Real","model4",0.742857142857143
"6601","Real","model4",0.695238095238095
"6602","Real","model4",0.644444444444444
"6603","Real","model4",0.603125
"6604","Real","model4",0.688963210702341
"6605","Real","model4",0.685714285714286
"6606","Real","model4",0.766233766233766
"6607","Real","model4",0.657407407407407
"6608","Real","model4",0.653250773993808
"6609","Real","model4",0.726984126984127
"6610","Real","model4",0.842809364548495
"6611","Real","model4",0.721362229102167
"6612","Real","model4",0.733766233766234
"6613","Real","model4",0.693498452012384
"6614","Real","model4",0.8
"6615","Real","model4",0.714285714285714
"6616","Real","model4",0.755555555555556
"6617","Real","model4",0.465625
"6618","Real","model4",0.685185185185185
"6619","Real","model4",0.640625
"6620","Real","model4",0.799382716049383
"6621","Real","model4",0.777777777777778
"6622","Real","model4",0.618055555555555
"6623","Real","model4",0.634920634920635
"6624","Real","model4",0.62987012987013
"6625","Real","model4",0.724458204334365
"6626","Real","model4",0.675324675324676
"6627","Real","model4",0.73968253968254
"6628","Real","model4",0.759375
"6629","Real","model4",0.700617283950617
"6630","Real","model4",0.623376623376623
"6631","Real","model4",0.652597402597403
"6632","Real","model4",0.79375
"6633","Real","model4",0.725
"6634","Real","model4",0.734375
"6635","Real","model4",0.561872909698997
"6636","Real","model4",0.739938080495356
"6637","Real","model4",0.650793650793651
"6638","Real","model4",0.6
"6639","Real","model4",0.765886287625418
"6640","Real","model4",0.584375
"6641","Real","model4",0.565217391304348
"6642","Real","model4",0.787301587301588
"6643","Real","model4",0.634375
"6644","Real","model4",0.558441558441558
"6645","Real","model4",0.528428093645485
"6646","Real","model4",0.695238095238095
"6647","Real","model4",0.704761904761905
"6648","Real","model4",0.647619047619048
"6649","Real","model4",0.808049535603715
"6650","Real","model4",0.575851393188854
"6651","Real","model4",0.764705882352941
"6652","Real","model4",0.61609907120743
"6653","Real","model4",0.736507936507937
"6654","Real","model4",0.743055555555556
"6655","Real","model4",0.615384615384615
"6656","Real","model4",0.709375
"6657","Real","model4",0.56656346749226
"6658","Real","model4",0.722408026755853
"6659","Real","model4",0.625
"6660","Real","model4",0.555555555555555
"6661","Real","model4",0.558730158730159
"6662","Real","model4",0.673015873015873
"6663","Real","model4",0.553125
"6664","Real","model4",0.717532467532468
"6665","Real","model4",0.66358024691358
"6666","Real","model4",0.625418060200669
"6667","Real","model4",0.609907120743034
"6668","Real","model4",0.717460317460317
"6669","Real","model4",0.805555555555556
"6670","Real","model4",0.567901234567901
"6671","Real","model4",0.585139318885449
"6672","Real","model4",0.71875
"6673","Real","model4",0.676190476190476
"6674","Real","model4",0.6625
"6675","Real","model4",0.517460317460317
"6676","Real","model4",0.628472222222222
"6677","Real","model4",0.66984126984127
"6678","Real","model4",0.764705882352941
"6679","Real","model4",0.832775919732441
"6680","Real","model4",0.634375
"6681","Real","model4",0.663492063492064
"6682","Real","model4",0.631746031746032
"6683","Real","model4",0.615873015873016
"6684","Real","model4",0.623376623376623
"6685","Real","model4",0.7
"6686","Real","model4",0.544891640866873
"6687","Real","model4",0.61875
"6688","Real","model4",0.574603174603175
"6689","Real","model4",0.75
"6690","Real","model4",0.790625
"6691","Real","model4",0.64935064935065
"6692","Real","model4",0.628482972136223
"6693","Real","model4",0.641269841269841
"6694","Real","model4",0.807272727272727
"6695","Real","model4",0.623456790123457
"6696","Real","model4",0.76875
"6697","Real","model4",0.735785953177258
"6698","Real","model4",0.663492063492063
"6699","Real","model4",0.628125
"6700","Real","model4",0.690625
"6701","Real","model4",0.64375
"6702","Real","model4",0.625396825396825
"6703","Real","model4",0.676190476190476
"6704","Real","model4",0.692063492063492
"6705","Real","model4",0.621875
"6706","Real","model4",0.584375
"6707","Real","model4",0.811145510835913
"6708","Real","model4",0.682539682539683
"6709","Real","model4",0.725
"6710","Real","model4",0.749206349206349
"6711","Real","model4",0.703703703703704
"6712","Real","model4",0.71875
"6713","Real","model4",0.787037037037037
"6714","Real","model4",0.635416666666666
"6715","Real","model4",0.70679012345679
"6716","Real","model4",0.659375
"6717","Real","model4",0.80625
"6718","Real","model4",0.551839464882943
"6719","Real","model4",0.765625
"6720","Real","model4",0.65
"6721","Real","model4",0.726984126984127
"6722","Real","model4",0.584126984126984
"6723","Real","model4",0.663492063492063
"6724","Real","model4",0.678018575851393
"6725","Real","model4",0.645061728395062
"6726","Real","model4",0.621875
"6727","Real","model4",0.79047619047619
"6728","Real","model4",0.607142857142857
"6729","Real","model4",0.719135802469136
"6730","Real","model4",0.720634920634921
"6731","Real","model4",0.678125
"6732","Real","model4",0.541795665634675
"6733","Real","model4",0.6
"6734","Real","model4",0.590909090909091
"6735","Real","model4",0.690625
"6736","Real","model4",0.65079365079365
"6737","Real","model4",0.765625
"6738","Real","model4",0.606349206349206
"6739","Real","model4",0.672839506172839
"6740","Real","model4",0.776923076923077
"6741","Real","model4",0.702341137123746
"6742","Real","model4",0.724025974025974
"6743","Real","model4",0.801857585139319
